ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Desert,3,2000-08-21,LE07_041XXX_20000821,LE07,41,32.0,2000,8,21,234,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.150266,0.072000,0.127030,0.114276,328.132005
Desert,3,2000-08-29,LT05_041XXX_20000829,LT05,41,32.0,2000,8,29,242,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.164774,0.082319,0.134943,0.107933,320.820064
Desert,3,2000-09-06,LE07_041XXX_20000906,LE07,41,32.0,2000,9,6,250,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.146286,0.073833,0.138116,0.120330,316.517285
Desert,3,2000-09-14,LT05_041XXX_20000914,LT05,41,32.0,2000,9,14,258,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.152975,0.072800,0.129615,0.106471,327.809012
Desert,3,2000-09-22,LE07_041XXX_20000922,LE07,41,32.0,2000,9,22,266,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,1.313762,2.860078,-0.198213,0.344075,251.805399
Desert,3,2000-10-08,LE07_041XXX_20001008,LE07,41,32.0,2000,10,8,282,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,0.000000,0.0,0.149485,0.064663,0.116117,0.101244,316.718507
Desert,3,2000-10-24,LE07_041XXX_20001024,LE07,41,32.0,2000,10,24,298,633360.0,30.0,703.2235294117645,756.0,699.4941176470586,756.0,92.525677,33.720185,0.0,0.188915,0.095266,0.120794,0.107498,279.085684
Desert,3,2000-11-01,LT05_041XXX_20001101,LT05,41,32.0,2000,11,1,306,633360.0,30.0,703.2235294117645,756.0,586.8745098039215,756.0,77.628903,36.187941,0.0,0.190584,0.104699,0.127572,0.117397,279.114803
Desert,3,2000-11-09,LE07_041XXX_20001109,LE07,41,32.0,2000,11,9,314,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,28.544752,0.0,0.327180,0.040623,0.022941,0.042691,269.929408
Desert,3,2000-11-17,LT05_041XXX_20001117,LT05,41,32.0,2000,11,17,322,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,24.233167,0.0,0.167522,0.118114,0.169470,0.154446,279.240123
Desert,3,2000-11-25,LE07_041XXX_20001125,LE07,41,32.0,2000,11,25,330,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.417519,0.048387,0.021116,0.037365,228.186977
Desert,3,2000-12-03,LT05_041XXX_20001203,LT05,41,32.0,2000,12,3,338,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,17.797777,0.0,0.162025,0.115896,0.181067,0.166396,285.013025
Desert,3,2000-12-11,LE07_041XXX_20001211,LE07,41,32.0,2000,12,11,346,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.606759,-0.038951,-0.009731,0.011241,227.586343
Desert,3,2000-12-19,LT05_041XXX_20001219,LT05,41,32.0,2000,12,19,354,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,100.000000,0.0,0.737390,-0.065233,-0.011553,0.008074,210.941181
Desert,3,2000-12-27,LE07_041XXX_20001227,LE07,41,32.0,2000,12,27,362,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,99.584697,0.0,0.382126,0.053502,0.026676,0.049747,243.854126
Desert,3,2001-01-04,LT05_041XXX_20010104,LT05,41,32.0,2001,1,4,4,633360.0,30.0,703.2235294117645,756.0,0.0,756.0,0.000000,22.876858,0.0,0.162974,0.107063,0.162092,0.145451,280.556186
Desert,3,2001-01-12,LE07_041XXX_20010112,LE07,41,32.0,2001,1,12,12,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,19.751559,0.0,0.908103,1.809524,-0.137104,0.048974,264.851508
Desert,3,2001-01-20,LT05_041XXX_20010120,LT05,41,32.0,2001,1,20,20,633360.0,30.0,703.2235294117645,756.0,703.2235294117645,756.0,93.018985,99.011900,0.0,0.964443,0.019697,-0.033729,-0.010817,266.014568
