ZONE_NAME,ZONE_FID,DATE,SCENE_ID,PLATFORM,PATH,ROW,YEAR,MONTH,DAY,DOY,AREA,PIXEL_SIZE,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,FMASK_PCT,CLOUD_SCORE,QA,ALBEDO_SUR,EVI_SUR,NDVI_SUR,NDVI_TOA,TS
Field_2,2,2000-11-01,LT05_041XXX_20001101,LT05,41,32.0,2000,11,1,306,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,41.719858,0.0,0.227742,0.368465,0.349338,0.331078,270.468055
Field_2,2,2000-11-09,LE07_041XXX_20001109,LE07,41,32.0,2000,11,9,314,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,57.922528,0.0,0.348212,0.426522,0.216969,0.225431,263.988203
Field_2,2,2000-11-17,LT05_041XXX_20001117,LT05,41,32.0,2000,11,17,322,499470.0,30.0,554.7882352941176,604.0,207.38431372549024,604.0,34.335151,54.688996,0.0,0.273663,0.430910,0.354042,0.350238,273.874832
Field_2,2,2000-11-25,LE07_041XXX_20001125,LE07,41,32.0,2000,11,25,330,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.420305,0.082382,0.037030,0.053016,227.842098
Field_2,2,2000-12-03,LT05_041XXX_20001203,LT05,41,32.0,2000,12,3,338,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,18.446657,0.0,0.197638,0.227391,0.313663,0.301274,279.444145
Field_2,2,2000-12-11,LE07_041XXX_20001211,LE07,41,32.0,2000,12,11,346,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,99.992790,0.0,0.504836,-0.039301,-0.011484,0.008862,227.751341
Field_2,2,2000-12-19,LT05_041XXX_20001219,LT05,41,32.0,2000,12,19,354,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.729492,-0.062750,-0.011614,0.008030,212.853818
Field_2,2,2000-12-27,LE07_041XXX_20001227,LE07,41,32.0,2000,12,27,362,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,89.568491,0.0,0.442466,0.019090,0.008848,0.034856,248.344054
Field_2,2,2001-01-04,LT05_041XXX_20010104,LT05,41,32.0,2001,1,4,4,499470.0,30.0,554.7882352941176,604.0,353.52941176470574,604.0,58.531360,37.823413,0.0,0.228977,0.122317,0.135570,0.141181,272.043694
Field_2,2,2001-01-12,LE07_041XXX_20010112,LE07,41,32.0,2001,1,12,12,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,53.964897,0.0,1.087647,3.543749,-0.267102,0.068625,259.281471
Field_2,2,2001-01-20,LT05_041XXX_20010120,LT05,41,32.0,2001,1,20,20,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,49.690848,0.0,0.949278,0.032381,-0.036144,-0.013197,263.827903
Field_2,2,2001-01-28,LE07_041XXX_20010128,LE07,41,32.0,2001,1,28,28,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,0.000000,0.0,1.154470,3.428730,-0.297362,0.061549,261.159043
Field_2,2,2001-02-05,LT05_041XXX_20010205,LT05,41,32.0,2001,2,5,36,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,0.000064,0.0,0.640768,-0.119416,-0.048219,-0.028075,271.845220
Field_2,2,2001-02-13,LE07_041XXX_20010213,LE07,41,32.0,2001,2,13,44,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,93.476875,0.0,0.884052,2.011133,-0.245404,0.028549,257.681737
Field_2,2,2001-02-21,LT05_041XXX_20010221,LT05,41,32.0,2001,2,21,52,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,0.979141,0.011645,-0.012589,0.000118,229.482709
Field_2,2,2001-03-01,LE07_041XXX_20010301,LE07,41,32.0,2001,3,1,60,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,15.806759,0.0,0.166596,0.136285,0.211719,0.202303,281.234763
Field_2,2,2001-03-17,LE07_041XXX_20010317,LE07,41,32.0,2001,3,17,76,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,1.133100,3.234853,-0.375965,0.164705,243.410558
Field_2,2,2001-03-25,LT05_041XXX_20010325,LT05,41,32.0,2001,3,25,84,499470.0,30.0,554.7882352941176,604.0,61.60392156862744,604.0,10.199325,27.702087,0.0,0.246999,0.272609,0.316640,0.303099,298.081712
Field_2,2,2001-04-02,LE07_041XXX_20010402,LE07,41,32.0,2001,4,2,92,499470.0,30.0,554.7882352941176,604.0,490.4549019607841,604.0,81.201143,12.315662,0.0,0.173964,0.347776,0.464633,0.423702,282.715529
Field_2,2,2001-04-10,LT05_041XXX_20010410,LT05,41,32.0,2001,4,10,100,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,1.860120,0.0,0.083508,0.182979,0.426989,0.321571,282.719052
Field_2,2,2001-04-18,LE07_041XXX_20010418,LE07,41,32.0,2001,4,18,108,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,20.793442,0.0,0.206434,0.376774,0.433505,0.415502,286.821992
Field_2,2,2001-04-26,LT05_041XXX_20010426,LT05,41,32.0,2001,4,26,116,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,22.183875,0.0,0.207713,0.321509,0.385432,0.352432,289.568128
Field_2,2,2001-05-04,LE07_041XXX_20010504,LE07,41,32.0,2001,5,4,124,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,2.086018,0.0,0.185341,0.372716,0.508046,0.482453,300.181230
Field_2,2,2001-05-12,LT05_041XXX_20010512,LT05,41,32.0,2001,5,12,132,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,9.779305,0.0,0.201656,0.416760,0.506417,0.466776,300.049279
Field_2,2,2001-05-20,LE07_041XXX_20010520,LE07,41,32.0,2001,5,20,140,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.071478,0.0,0.188156,0.547758,0.681093,0.645370,299.884593
Field_2,2,2001-05-28,LT05_041XXX_20010528,LT05,41,32.0,2001,5,28,148,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.055877,0.0,0.204475,0.647974,0.726104,0.686139,303.036721
Field_2,2,2001-06-05,LE07_041XXX_20010605,LE07,41,32.0,2001,6,5,156,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,1.328998,3.230902,-0.306474,0.372400,262.338066
Field_2,2,2001-06-13,LT05_041XXX_20010613,LT05,41,32.0,2001,6,13,164,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,100.000000,0.0,1.141108,2.882656,-0.321724,0.047456,259.328999
Field_2,2,2001-06-21,LE07_041XXX_20010621,LE07,41,32.0,2001,6,21,172,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.000000,0.0,0.248103,0.274552,0.334835,0.321917,319.857058
Field_2,2,2001-06-29,LT05_041XXX_20010629,LT05,41,32.0,2001,6,29,180,499470.0,30.0,554.7882352941176,604.0,554.7882352941176,604.0,91.852357,81.307978,0.0,0.287495,0.166018,0.126833,0.119318,252.560327
Field_2,2,2001-07-15,LT05_041XXX_20010715,LT05,41,32.0,2001,7,15,196,499470.0,30.0,554.7882352941176,604.0,0.0,604.0,0.000000,0.000000,0.0,0.212908,0.750270,0.788328,0.749944,302.571599
